TIPO_PREST	TIPO_PREST_DESC	ESTAB_ORIG	ESTAB_DEST	ESTAB_DEST_NOMBRE	PRESTA_MIN	ESPECIALIDAD_SIGTE	AÑO	MES	N_ENTRADAS
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	8	2
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	9	10
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	10	5
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	11	19
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	12	10
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	1	11
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	2	13
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	3	14
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	4	5
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	5	18
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	6	8
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	7	5
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	8	10
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	9	10
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	10	10
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	11	9
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	12	5
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	1	8
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	2	5
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	3	5
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	4	12
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	5	20
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	6	3
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	7	9
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	8	14
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	9	25
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	10	14
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	11	18
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	12	19
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	1	15
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	2	18
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	3	23
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	4	19
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	5	32
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	6	13
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	7	16
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	8	21
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	9	16
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	10	15
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	11	19
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	12	18
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	1	25
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	2	16
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	3	18
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	4	28
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	5	1
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	6	3
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	7	1
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	8	1
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	9	1
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	10	19
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	11	10
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	12	16
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	1	7
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	2	9
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	3	19
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	4	36
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	5	24
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	6	27
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	7	15
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	8	30
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	9	16
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	10	22
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	11	18
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	12	23
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	1	17
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	2	19
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	3	17
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	5	1
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	6	1
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	7	3
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	8	5
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	9	9
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	10	12
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	11	20
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	12	28
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	1	11
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	2	6
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	3	9
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	4	8
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	5	4
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	6	8
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	7	12
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	8	5
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	9	24
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	10	18
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	11	9
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	12	13
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	1	5
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	2	23
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	3	22
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	5	22
1	Consulta Especialidad	114329	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	6	25
1	Consulta Especialidad	114329	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	8	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	8	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	4	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	6	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	7	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	8	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	10	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	8	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	10	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	1	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	2	2
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	3	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	6	2
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	7	2
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	8	3
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	10	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	12	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	1	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	2	3
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	4	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	1	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	9	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	10	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	11	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	2	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	3	2
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	5	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	6	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	7	2
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	2	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	4	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	5	1
1	Consulta Especialidad	114330	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	6	2
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2011	10	1
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2012	4	3
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2012	8	2
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2012	9	1
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2012	12	1
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	1	5
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	2	7
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	3	6
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	4	3
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	5	5
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	6	6
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	7	3
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	8	8
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	9	4
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	10	5
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	11	4
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	12	5
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	1	14
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	2	12
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	3	16
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	4	18
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	5	21
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	6	14
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	7	28
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	8	37
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	9	20
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	10	22
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	11	34
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	12	29
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	1	27
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	2	21
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	3	36
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	4	26
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	5	17
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	6	11
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	7	7
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	8	24
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	9	14
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	10	15
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	11	17
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	12	10
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	1	15
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	2	14
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	3	10
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	4	22
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	5	13
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	6	10
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	7	16
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	8	19
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	9	12
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	10	12
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	11	11
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	12	7
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	1	14
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	2	12
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	3	18
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	4	15
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	5	18
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	6	14
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	7	19
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	8	17
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	9	6
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	10	12
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	11	14
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	12	14
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	1	9
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	2	16
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	3	15
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	4	17
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	5	19
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	6	18
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	7	9
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	8	9
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	9	12
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	10	11
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	11	2
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	12	9
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	1	18
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	2	14
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	3	13
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	4	18
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	5	15
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	6	13
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	7	18
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	8	18
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	9	10
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	10	15
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	11	8
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	12	16
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	1	20
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	2	18
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	3	8
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	4	2
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	5	1
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	6	1
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	7	6
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	8	6
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	9	7
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	10	11
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	11	10
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	12	10
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2021	1	4
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2021	2	7
1	Consulta Especialidad	114330	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2021	3	13
