TIPO_PREST	PRESTA_MIN	ESTAB_ORIG	ESTAB_ORIG_NOMBRE	ESTAB_ORIG_COMUNA	ESTAB_DEST	ESTAB_DEST_NOMBRE	TIPO_PREST_DESC	F_ENTRADA_ANO	ESPECIALIDAD_SIGTE	CORTE_SIGTE	NRegistros	AÑO	MES	TRIMESTRE	CORTE LET	LET		CORTE_SIGTE	AÑO	MES	TRIMESTRE	TRIMESTRE	CORTE TRIM
1	07-058	114407	POSTA LAS VERTIENTES	SAN JOSE DE MAIPO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-02-01	11	2022	2	T1	2021-12-24	1159							
1	07-058	114410	POSTA SAN GABRIEL	SAN JOSE DE MAIPO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-02-01	1	2022	2	T1	2021-12-24	1159							
1	07-058	114410	POSTA SAN GABRIEL	SAN JOSE DE MAIPO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-02-01	2	2022	2	T1	2021-12-24	1159							
1	07-058	114610	COSAM LA FLORIDA	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-02-01	1	2022	2	T1	2021-12-24	1159							
1	07-058	114706	CENTRO COMUNITARIO DE SALUD MILLALEMU	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2022-02-01	2	2022	2	T1	2021-12-24	1313							
1	07-058	114706	CENTRO COMUNITARIO DE SALUD MILLALEMU	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2021	GINECOLOGIA	2022-02-01	25	2022	2	T1	2021-12-24	1313							
1	07-058	114706	CENTRO COMUNITARIO DE SALUD MILLALEMU	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2022	GINECOLOGIA	2022-02-01	3	2022	2	T1	2021-12-24	1313							
1	07-058	114714	CENTRO COMUNITARIO DE SALUD MODELO	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2022-02-01	2	2022	2	T1	2021-12-24	1313							
1	07-058	114714	CENTRO COMUNITARIO DE SALUD MODELO	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2021	GINECOLOGIA	2022-02-01	19	2022	2	T1	2021-12-24	1313							
1	07-058	114714	CENTRO COMUNITARIO DE SALUD MODELO	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2022	GINECOLOGIA	2022-02-01	3	2022	2	T1	2021-12-24	1313							
1	07-058	114714	CENTRO COMUNITARIO DE SALUD MODELO	SAN RAMON	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2022-02-01	1	2022	2	T1	2021-12-24	675							
1	07-058	114796	CENTRO DE SALUD FAMILIAR SAN GREGORIO	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2022-02-01	1	2022	2	T1	2021-12-24	1313							
1	07-058	114796	CENTRO DE SALUD FAMILIAR SAN GREGORIO	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2021	GINECOLOGIA	2022-02-01	15	2022	2	T1	2021-12-24	1313							
1	07-058	114796	CENTRO DE SALUD FAMILIAR SAN GREGORIO	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2022	GINECOLOGIA	2022-02-01	1	2022	2	T1	2021-12-24	1313							
1	07-058	114812	SAPU SAN GERÓNIMO	LA PINTANA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-02-01	1	2022	2	T1	2021-12-24	1159							
1	07-058	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-02-01	1	2022	2	T1	2021-12-24	1159							
1	07-058	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-02-01	11	2022	2	T1	2021-12-24	1159							
1	07-058	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-02-01	22	2022	2	T1	2021-12-24	1159							
1	07-058	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2019	GINECOLOGIA	2022-02-01	3	2022	2	T1	2021-12-24	675							
1	07-058	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2022-02-01	23	2022	2	T1	2021-12-24	675							
1	07-058	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2021	GINECOLOGIA	2022-02-01	29	2022	2	T1	2021-12-24	675							
1	07-058	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2022	GINECOLOGIA	2022-02-01	5	2022	2	T1	2021-12-24	675							
1	07-058	114010	SERVICIO DE SALUD METROPOLITANO SUR ORIENTE	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2016	GINECOLOGIA	2022-03-09	4	2022	3	T1	2021-12-24	1159							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2022-03-09	3	2022	3	T1	2021-12-24	1159							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	47	2022	3	T1	2021-12-24	1159							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	94	2022	3	T1	2021-12-24	1159							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	341	2022	3	T1	2021-12-24	1159							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	58	2022	3	T1	2021-12-24	1159							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1313							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	13	2022	3	T1	2021-12-24	1313							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	13	2022	3	T1	2021-12-24	1313							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1685							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1685							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	2	2022	3	T1	2021-12-24	1685							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	2	2022	3	T1	2021-12-24	675							
1	07-058	114101	HOSPITAL DR. SÓTERO DEL RÍO	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	675							
1	07-058	114102	HOSPITAL SAN JOSÉ DE MAIPO	SAN JOSE DE MAIPO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	3	2022	3	T1	2021-12-24	1159							
1	07-058	114102	HOSPITAL SAN JOSÉ DE MAIPO	SAN JOSE DE MAIPO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114102	HOSPITAL SAN JOSÉ DE MAIPO	SAN JOSE DE MAIPO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	23	2022	3	T1	2021-12-24	1159							
1	07-058	114102	HOSPITAL SAN JOSÉ DE MAIPO	SAN JOSE DE MAIPO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	4	2022	3	T1	2021-12-24	1159							
1	07-058	114102	HOSPITAL SAN JOSÉ DE MAIPO	SAN JOSE DE MAIPO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	675							
1	07-058	114103	HOSPITAL PADRE HURTADO	SAN RAMON	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114103	HOSPITAL PADRE HURTADO	SAN RAMON	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	8	2022	3	T1	2021-12-24	1159							
1	07-058	114103	HOSPITAL PADRE HURTADO	SAN RAMON	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	7	2022	3	T1	2021-12-24	1159							
1	07-058	114103	HOSPITAL PADRE HURTADO	SAN RAMON	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	19	2022	3	T1	2021-12-24	1159							
1	07-058	114103	HOSPITAL PADRE HURTADO	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	3	2022	3	T1	2021-12-24	1313							
1	07-058	114103	HOSPITAL PADRE HURTADO	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	11	2022	3	T1	2021-12-24	1313							
1	07-058	114103	HOSPITAL PADRE HURTADO	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	156	2022	3	T1	2021-12-24	1313							
1	07-058	114103	HOSPITAL PADRE HURTADO	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	48	2022	3	T1	2021-12-24	1313							
1	07-058	114105	HOSPITAL ELOISA DIAZ	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114105	HOSPITAL ELOISA DIAZ	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	4	2022	3	T1	2021-12-24	1159							
1	07-058	114105	HOSPITAL ELOISA DIAZ	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	6	2022	3	T1	2021-12-24	1159							
1	07-058	114105	HOSPITAL ELOISA DIAZ	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114105	HOSPITAL ELOISA DIAZ	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2018	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1685							
1	07-058	114105	HOSPITAL ELOISA DIAZ	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	32	2022	3	T1	2021-12-24	1685							
1	07-058	114105	HOSPITAL ELOISA DIAZ	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	114	2022	3	T1	2021-12-24	1685							
1	07-058	114105	HOSPITAL ELOISA DIAZ	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	403	2022	3	T1	2021-12-24	1685							
1	07-058	114105	HOSPITAL ELOISA DIAZ	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	65	2022	3	T1	2021-12-24	1685							
1	07-058	114301	CONSULTORIO ALEJANDRO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114301	CONSULTORIO ALEJANDRO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	18	2022	3	T1	2021-12-24	1159							
1	07-058	114301	CONSULTORIO ALEJANDRO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	9	2022	3	T1	2021-12-24	1159							
1	07-058	114301	CONSULTORIO ALEJANDRO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	59	2022	3	T1	2021-12-24	1159							
1	07-058	114301	CONSULTORIO ALEJANDRO DEL RÍO	PUENTE ALTO	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	9	2022	3	T1	2021-12-24	1159							
1	07-058	114301	CONSULTORIO ALEJANDRO DEL RÍO	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	18	2022	3	T1	2021-12-24	675							
1	07-058	114301	CONSULTORIO ALEJANDRO DEL RÍO	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	30	2022	3	T1	2021-12-24	675							
1	07-058	114301	CONSULTORIO ALEJANDRO DEL RÍO	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	41	2022	3	T1	2021-12-24	675							
1	07-058	114301	CONSULTORIO ALEJANDRO DEL RÍO	PUENTE ALTO	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	29	2022	3	T1	2021-12-24	675							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	4	2022	3	T1	2021-12-24	1159							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	4	2022	3	T1	2021-12-24	1159							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	11	2022	3	T1	2021-12-24	1685							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	24	2022	3	T1	2021-12-24	1685							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	71	2022	3	T1	2021-12-24	1685							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	4	2022	3	T1	2021-12-24	675							
1	07-058	114302	CONSULTORIO LOS CASTAÑOS	LA FLORIDA	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	2	2022	3	T1	2021-12-24	675							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	2	2022	3	T1	2021-12-24	1159							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	3	2022	3	T1	2021-12-24	1685							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	13	2022	3	T1	2021-12-24	1685							
1	07-058	114303	CONSULTORIO BELLAVISTA	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	90	2022	3	T1	2021-12-24	1685							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	3	2022	3	T1	2021-12-24	1159							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	2	2022	3	T1	2021-12-24	1159							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	7	2022	3	T1	2021-12-24	1159							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	4	2022	3	T1	2021-12-24	1685							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	10	2022	3	T1	2021-12-24	1685							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	79	2022	3	T1	2021-12-24	1685							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1685							
1	07-058	114304	CONSULTORIO VILLA O'HIGGINS	LA FLORIDA	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	2	2022	3	T1	2021-12-24	675							
1	07-058	114305	CONSULTORIO LOS QUILLAYES	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	3	2022	3	T1	2021-12-24	1159							
1	07-058	114305	CONSULTORIO LOS QUILLAYES	LA FLORIDA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	2	2022	3	T1	2021-12-24	1159							
1	07-058	114305	CONSULTORIO LOS QUILLAYES	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	9	2022	3	T1	2021-12-24	1685							
1	07-058	114305	CONSULTORIO LOS QUILLAYES	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	33	2022	3	T1	2021-12-24	1685							
1	07-058	114305	CONSULTORIO LOS QUILLAYES	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	160	2022	3	T1	2021-12-24	1685							
1	07-058	114305	CONSULTORIO LOS QUILLAYES	LA FLORIDA	114105	HOSPITAL ELOISA DIAZ	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1685							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2018	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1313							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	4	2022	3	T1	2021-12-24	1313							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	132	2022	3	T1	2021-12-24	1313							
1	07-058	114306	CONSULTORIO LA GRANJA	LA GRANJA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	42	2022	3	T1	2021-12-24	1313							
1	07-058	114307	CONSULTORIO LA BANDERA	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	17	2022	3	T1	2021-12-24	1313							
1	07-058	114307	CONSULTORIO LA BANDERA	SAN RAMON	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	9	2022	3	T1	2021-12-24	1313							
1	07-058	114308	CONSULTORIO SAN RAFAEL	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1313							
1	07-058	114308	CONSULTORIO SAN RAFAEL	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	5	2022	3	T1	2021-12-24	1313							
1	07-058	114308	CONSULTORIO SAN RAFAEL	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	86	2022	3	T1	2021-12-24	1313							
1	07-058	114308	CONSULTORIO SAN RAFAEL	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	15	2022	3	T1	2021-12-24	1313							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	1	2022	3	T1	2021-12-24	1159							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	2	2022	3	T1	2021-12-24	1313							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	4	2022	3	T1	2021-12-24	1313							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	94	2022	3	T1	2021-12-24	1313							
1	07-058	114309	CONSULTORIO PABLO DE ROKHA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	14	2022	3	T1	2021-12-24	1313							
1	07-058	114310	CONSULTORIO DR. JOSÉ MANUEL BALMACEDA	PIRQUE	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2019	GINECOLOGIA	2022-03-09	3	2022	3	T1	2021-12-24	1159							
1	07-058	114310	CONSULTORIO DR. JOSÉ MANUEL BALMACEDA	PIRQUE	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	8	2022	3	T1	2021-12-24	1159							
1	07-058	114310	CONSULTORIO DR. JOSÉ MANUEL BALMACEDA	PIRQUE	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	14	2022	3	T1	2021-12-24	1159							
1	07-058	114310	CONSULTORIO DR. JOSÉ MANUEL BALMACEDA	PIRQUE	114101	HOSPITAL DR. SÓTERO DEL RÍO	Consulta Especialidad	2022	GINECOLOGIA	2022-03-09	2	2022	3	T1	2021-12-24	1159							
1	07-058	114311	CONSULTORIO SANTIAGO NUEVA EXTREMADURA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2020	GINECOLOGIA	2022-03-09	3	2022	3	T1	2021-12-24	1313							
1	07-058	114311	CONSULTORIO SANTIAGO NUEVA EXTREMADURA	LA PINTANA	114103	HOSPITAL PADRE HURTADO	Consulta Especialidad	2021	GINECOLOGIA	2022-03-09	55	2022	3	T1	2021-12-24	1313							
